"indiv","sex","ars","f","smlh","pack","migrant","littersize","littersync","index","rain","rainsd","age","packsize","fhresid"
"HM217","M",0,0.111328125,1.0374316318721,"1H",TRUE,10,TRUE,1,70.2,43.8096709954238,2,13.4166666666667,0.0854386770240543
"HM217","M",0,0.111328125,1.0374316318721,"1H",TRUE,10,TRUE,1,59.6916666666667,38.2825727817225,3,18.3333333333334,0.0854386770240543
"HM217","M",3,0.111328125,1.0374316318721,"1H",TRUE,10,TRUE,1,67.2363636363636,60.8818408513946,4,17.6666666666667,0.0854386770240543
"HF219","F",1,0.111328125,1.0374316318721,"1H",FALSE,10,TRUE,0.875,58.075,49.0170494457147,1,14.8333333333333,0.0854386770240543
"HF220","F",0,0.0390625,0.889227113033228,"1H",FALSE,10,TRUE,0.842105263157895,58.075,49.0170494457147,1,14.8333333333333,-0.122663688785344
"HF220","F",0,0.0390625,0.889227113033228,"1H",FALSE,10,TRUE,0.842105263157895,70.2,43.8096709954238,2,13.4166666666667,-0.122663688785344
"HF220","F",0,0.0390625,0.889227113033228,"1H",FALSE,10,TRUE,0.842105263157895,59.6916666666667,38.2825727817225,3,18.3333333333334,-0.122663688785344
"HM222","M",0,0.111328125,0.952286480793561,"1H",TRUE,10,TRUE,0.944444444444444,58.075,49.0170494457147,1,14.8333333333333,0.00029352594551533
"HM222","M",0,0.111328125,0.952286480793561,"1H",TRUE,10,TRUE,0.944444444444444,70.2,43.8096709954238,2,13.4166666666667,0.00029352594551533
"HM222","M",2,0.111328125,0.952286480793561,"1H",TRUE,10,TRUE,0.944444444444444,59.6916666666667,38.2825727817225,3,18.3333333333334,0.00029352594551533
"HM222","M",0,0.111328125,0.952286480793561,"1H",TRUE,10,TRUE,0.944444444444444,67.2363636363636,60.8818408513946,4,17.6666666666667,0.00029352594551533
"HM223","M",0,0.111328125,1.02369774956642,"1H",TRUE,10,TRUE,0.941176470588235,58.075,49.0170494457147,1,14.8333333333333,0.0717047947183793
"HM223","M",0,0.111328125,1.02369774956642,"1H",TRUE,10,TRUE,0.941176470588235,70.2,43.8096709954238,2,13.4166666666667,0.0717047947183793
"HM223","M",0,0.111328125,1.02369774956642,"1H",TRUE,10,TRUE,0.941176470588235,59.6916666666667,38.2825727817225,3,18.3333333333334,0.0717047947183793
"HM223","M",1,0.111328125,1.02369774956642,"1H",TRUE,10,TRUE,0.941176470588235,67.2363636363636,60.8818408513946,4,17.6666666666667,0.0717047947183793
"BM500","M",0,0.0078125,1.48436173687132,"1B",TRUE,10,TRUE,0.315789473684211,60.6666666666667,45.846350768495,1,15.6666666666667,0.446569163389813
"BM500","M",3,0.0078125,1.48436173687132,"1B",TRUE,10,TRUE,0.315789473684211,69.2416666666667,43.0947678396289,2,15.3333333333333,0.446569163389813
"BM500","M",3,0.0078125,1.48436173687132,"1B",TRUE,10,TRUE,0.315789473684211,59.0083333333333,37.6155301180324,3,18.5,0.446569163389813
"BM500","M",7,0.0078125,1.48436173687132,"1B",TRUE,10,TRUE,0.315789473684211,65.71,61.6438777711677,4,16.1666666666667,0.446569163389813
"BM508","M",1,0.03125,0.938628619312852,"1B",TRUE,10,TRUE,NA,60.6666666666667,45.846350768495,1,15.6666666666667,-0.0797376254214528
"GF084","F",0,0.0390625,0.741022594194357,"7A",TRUE,6,TRUE,NA,60.65,45.8286829596726,1,19.3846153846154,-0.270868207624215
"GF085","F",0,0.0390625,0.889227113033228,"7A",TRUE,6,TRUE,NA,60.65,45.8286829596726,1,19.3846153846154,-0.122663688785344
"GF086","F",0,0.0390625,0.938628619312852,"7A",TRUE,6,TRUE,NA,60.65,45.8286829596726,1,19.3846153846154,-0.0732621825057202
"GM087","M",0,0.0390625,0.921327974609782,"7A",TRUE,6,TRUE,NA,60.65,45.8286829596726,1,19.3846153846154,-0.0905628272087902
"GM087","M",0,0.0390625,0.921327974609782,"7A",TRUE,6,TRUE,NA,64.4333333333333,43.6976249267901,2,20.3333333333333,-0.0905628272087902
"GM087","M",0,0.0390625,0.921327974609782,"7A",TRUE,6,TRUE,NA,63.7833333333333,42.7679113638279,3,20.25,-0.0905628272087902
"GM087","M",0,0.0390625,0.921327974609782,"7A",TRUE,6,TRUE,NA,65.86,61.5436647159289,4,15.4166666666667,-0.0905628272087902
"GM089","M",0,0.125,0.739880583609338,"7A",TRUE,6,TRUE,NA,60.65,45.8286829596726,1,19.3846153846154,-0.200780346136175
"GM089","M",0,0.125,0.739880583609338,"7A",TRUE,6,TRUE,NA,64.4333333333333,43.6976249267901,2,20.3333333333333,-0.200780346136175
"GM089","M",2,0.125,0.739880583609338,"7A",TRUE,6,TRUE,NA,63.7833333333333,42.7679113638279,3,20.25,-0.200780346136175
"GM089","M",0,0.125,0.739880583609338,"7A",TRUE,6,TRUE,NA,65.86,61.5436647159289,4,15.4166666666667,-0.200780346136175
"BF523","F",3,0.052734375,1.21314619420184,"1B",FALSE,6,TRUE,0.5,58.7416666666667,60.9976073798031,1,14.5,0.212587417485799
"BM524","M",0,0.0859375,1.21314619420184,"1B",TRUE,6,TRUE,1,58.7416666666667,60.9976073798031,1,14.5,0.240108049877662
"GM090","M",0,0.125,0.808764129467892,"7A",TRUE,6,TRUE,NA,51.5666666666667,50.1525007684894,1,19.8333333333334,-0.131896800277621
"GM090","M",0,0.125,0.808764129467892,"7A",TRUE,6,TRUE,NA,74.125,40.7061336678125,2,21.1666666666667,-0.131896800277621
"GM090","M",0,0.125,0.808764129467892,"7A",TRUE,6,TRUE,NA,70.4833333333333,39.7264471864853,3,19.4166666666667,-0.131896800277621
"GM090","M",0,0.125,0.808764129467892,"7A",TRUE,6,TRUE,NA,59.2333333333333,61.4610988078367,4,14.25,-0.131896800277621
"GM091","M",0,0.0390625,0.693226396686765,"7A",TRUE,6,TRUE,NA,51.5666666666667,50.1525007684894,1,19.8333333333334,-0.318664405131807
"GF092","F",0,0.0390625,0.693226396686765,"7A",FALSE,6,TRUE,NA,51.5666666666667,50.1525007684894,1,19.8333333333334,-0.318664405131807
"GF092","F",2,0.0390625,0.693226396686765,"7A",FALSE,6,TRUE,NA,74.125,40.7061336678125,2,21.1666666666667,-0.318664405131807
"GF092","F",2,0.0390625,0.693226396686765,"7A",FALSE,6,TRUE,NA,70.4833333333333,39.7264471864853,3,19.4166666666667,-0.318664405131807
"GF092","F",0,0.0390625,0.693226396686765,"7A",FALSE,6,TRUE,NA,59.2333333333333,61.4610988078367,4,14.25,-0.318664405131807
"GF093","F",0,0.125,0.404382064733946,"7A",FALSE,6,TRUE,NA,51.5666666666667,50.1525007684894,1,19.8333333333334,-0.536278865011567
"GF093","F",2,0.125,0.404382064733946,"7A",FALSE,6,TRUE,NA,74.125,40.7061336678125,2,21.1666666666667,-0.536278865011567
"GF093","F",2,0.125,0.404382064733946,"7A",FALSE,6,TRUE,NA,70.4833333333333,39.7264471864853,3,19.4166666666667,-0.536278865011567
"GF093","F",2,0.125,0.404382064733946,"7A",FALSE,6,TRUE,NA,59.2333333333333,61.4610988078367,4,14.25,-0.536278865011567
"BF535","F",3,0.046875,0.944535333727122,"1B",FALSE,9,TRUE,NA,62.975,53.7641841749691,1,14.3333333333333,-0.0608800251757175
"BF535","F",2,0.046875,0.944535333727122,"1B",FALSE,9,TRUE,NA,69.3416666666667,39.8616575473756,2,18.8333333333334,-0.0608800251757175
"BF535","F",2,0.046875,0.944535333727122,"1B",FALSE,9,TRUE,NA,78.1333333333333,51.1492350130893,3,16.4166666666667,-0.0608800251757175
"BF535","F",5,0.046875,0.944535333727122,"1B",FALSE,9,TRUE,NA,8.66666666666667,11.5902257671425,4,18.6666666666667,-0.0608800251757175
"GF096","F",0,0.0390625,0.750995263077329,"7A",FALSE,2,TRUE,NA,64.1166666666667,54.1934386054141,1,20.75,-0.260895538741244
"GF096","F",3,0.0390625,0.750995263077329,"7A",FALSE,2,TRUE,NA,68.075,41.5923097131276,2,20.3333333333334,-0.260895538741244
"GF096","F",2,0.0390625,0.750995263077329,"7A",FALSE,2,TRUE,NA,78.2166666666667,51.0207949286515,3,18.25,-0.260895538741244
"GF096","F",2,0.0390625,0.750995263077329,"7A",FALSE,2,TRUE,NA,12.5,13.4350288425444,4,15.2307692307692,-0.260895538741244
"GM097","M",0,0.0390625,0.577688663905637,"7A",TRUE,2,TRUE,NA,64.1166666666667,54.1934386054141,1,20.75,-0.434202137912935
"GM097","M",0,0.0390625,0.577688663905637,"7A",TRUE,2,TRUE,NA,68.075,41.5923097131276,2,20.3333333333334,-0.434202137912935
"DM189","M",0,0.25,0.842224763282443,"11",FALSE,4,TRUE,0.5,68.9916666666667,50.3998820044314,1,21.6666666666667,0.00517092018865232
"DM189","M",0,0.25,0.842224763282443,"11",FALSE,4,TRUE,0.5,64.2,43.2746619124444,2,23.8333333333333,0.00517092018865232
"DM189","M",0,0.25,0.842224763282443,"11",FALSE,4,TRUE,0.5,77.4666666666667,51.7823124125205,3,23.5,0.00517092018865232
"DM189","M",0,0.25,0.842224763282443,"11",FALSE,4,TRUE,0.5,11,15.556349186104,4,18,0.00517092018865232
"VM129","M",0,0.078125,1.00734242226269,"15",TRUE,3,TRUE,0.714285714285714,73.8666666666667,46.540174889958,1,4.58333333333334,0.0278288350227785
"GM099","M",0,0.03125,0.900147495306255,"7A",TRUE,7,TRUE,NA,70.3,43.9681289530992,1,20.8333333333333,-0.118218749428049
"GM099","M",0,0.03125,0.900147495306255,"7A",TRUE,7,TRUE,NA,60.3666666666667,38.493974341526,2,20.3076923076923,-0.118218749428049
"GM102","M",0,0.03125,1.05857474656279,"7A",TRUE,7,TRUE,NA,70.3,43.9681289530992,1,20.8333333333333,0.0402085018284864
"GF103","F",0,0.03125,1.11536588995986,"7A",FALSE,7,TRUE,NA,70.3,43.9681289530992,1,20.8333333333333,0.0969996452255543
"DF190","F",0,0.25,1.04417742036704,"11",FALSE,7,TRUE,1,70.3,43.9681289530992,1,20.8333333333334,0.207123577273246
"DF190","F",0,0.25,1.04417742036704,"11",FALSE,7,TRUE,1,60.3666666666667,38.493974341526,2,24.6153846153846,0.207123577273246
"DF190","F",1,0.25,1.04417742036704,"11",FALSE,7,TRUE,1,71.2363636363636,58.1284658790729,3,22.75,0.207123577273246
"DM192","M",0,0,0.928157706992922,"11",FALSE,7,TRUE,0.5,70.3,43.9681289530992,1,20.8333333333334,-0.116110309404314
"DM192","M",0,0,0.928157706992922,"11",FALSE,7,TRUE,0.5,60.3666666666667,38.493974341526,2,24.6153846153846,-0.116110309404314
"DM192","M",1,0,0.928157706992922,"11",FALSE,7,TRUE,0.5,71.2363636363636,58.1284658790729,3,22.75,-0.116110309404314
"DM193","M",0,0.25,0.684960130128865,"11",FALSE,7,TRUE,0.5,70.3,43.9681289530992,1,20.8333333333334,-0.152093712964926
"DM193","M",0,0.25,0.684960130128865,"11",FALSE,7,TRUE,0.5,60.3666666666667,38.493974341526,2,24.6153846153846,-0.152093712964926
"DM193","M",0,0.25,0.684960130128865,"11",FALSE,7,TRUE,0.5,71.2363636363636,58.1284658790729,3,22.75,-0.152093712964926
"BM558","M",0,0,1.00500173851581,"1B",TRUE,15,TRUE,0.75,74.225,40.0057069792435,1,17.1666666666666,-0.0392662778814258
"BM558","M",0,0,1.00500173851581,"1B",TRUE,15,TRUE,0.75,73.4,44.7631951089691,2,17,-0.0392662778814258
"BM558","M",4,0,1.00500173851581,"1B",TRUE,15,TRUE,0.75,52.88,61.5190783416007,3,16.8333333333334,-0.0392662778814258
"BF561","F",1,0.115234375,1.06151813263852,"1B",FALSE,15,TRUE,NA,74.225,40.0057069792435,1,17.1666666666666,0.112762899248338
"BF561","F",1,0.115234375,1.06151813263852,"1B",FALSE,15,TRUE,NA,73.4,44.7631951089691,2,17,0.112762899248338
"BF561","F",2,0.115234375,1.06151813263852,"1B",FALSE,15,TRUE,NA,52.88,61.5190783416007,3,16.8333333333334,0.112762899248338
"BM562","M",0,0.099609375,1.25476368357347,"1B",TRUE,15,TRUE,0.923076923076923,74.225,40.0057069792435,1,17.1666666666666,0.293057564351827
"BM564","M",2,0,0.869485643757302,"1B",TRUE,15,TRUE,0.909090909090909,74.225,40.0057069792435,1,17.1666666666666,-0.174782372639934
"BM564","M",3,0,0.869485643757302,"1B",TRUE,15,TRUE,0.909090909090909,73.4,44.7631951089691,2,17,-0.174782372639934
"BM564","M",4,0,0.869485643757302,"1B",TRUE,15,TRUE,0.909090909090909,52.88,61.5190783416007,3,16.8333333333334,-0.174782372639934
"BF566","F",6,0,0.764699252742546,"1B",FALSE,15,TRUE,0.923076923076923,74.225,40.0057069792435,1,17.1666666666666,-0.279568763654689
"BF566","F",0,0,0.764699252742546,"1B",FALSE,15,TRUE,0.923076923076923,73.4,44.7631951089691,2,17,-0.279568763654689
"HF240","F",2,0.088623046875,1.06083516843335,"1H",FALSE,8,TRUE,0.363636363636364,74.5583333333333,40.4747835826284,1,15.3846153846154,0.0900229576114611
"HF240","F",1,0.088623046875,1.06083516843335,"1H",FALSE,8,TRUE,0.363636363636364,76.5666666666667,49.0013419729655,2,18.4166666666666,0.0900229576114611
"HF240","F",0,0.088623046875,1.06083516843335,"1H",FALSE,8,TRUE,0.363636363636364,44.28,46.9687875083017,3,17.1666666666667,0.0900229576114611
"HM241","M",0,0.2314453125,0.78166801884563,"1H",TRUE,8,TRUE,0.923076923076923,74.5583333333333,40.4747835826284,1,15.3846153846154,-0.0707650011730263
"HM241","M",0,0.2314453125,0.78166801884563,"1H",TRUE,8,TRUE,0.923076923076923,76.5666666666667,49.0013419729655,2,18.4166666666666,-0.0707650011730263
"HF242","F",1,0.00390625,0.67000115901054,"1H",FALSE,8,TRUE,NA,74.5583333333333,40.4747835826284,1,15.3846153846154,-0.371029135928829
"HF242","F",1,0.00390625,0.67000115901054,"1H",FALSE,8,TRUE,NA,76.5666666666667,49.0013419729655,2,18.4166666666666,-0.371029135928829
"HF242","F",0,0.00390625,0.67000115901054,"1H",FALSE,8,TRUE,NA,44.28,46.9687875083017,3,17.1666666666667,-0.371029135928829
"HM243","M",0,0.0390625,0.67000115901054,"1H",TRUE,8,TRUE,1,74.5583333333333,40.4747835826284,1,15.3846153846154,-0.341889642808033
"HM246","M",0,0.119140625,1.16801188401939,"1H",TRUE,8,TRUE,0.5,74.5583333333333,40.4747835826284,1,15.3846153846154,0.222494372087073
"HM246","M",1,0.119140625,1.16801188401939,"1H",TRUE,8,TRUE,0.5,76.5666666666667,49.0013419729655,2,18.4166666666666,0.222494372087073
"HM246","M",2,0.119140625,1.16801188401939,"1H",TRUE,8,TRUE,0.5,44.28,46.9687875083017,3,17.1666666666667,0.222494372087073
"BM580","M",1,0.00390625,1.10133492048096,"1B",TRUE,20,TRUE,0.625,69.4,39.7917990637175,1,18.8333333333334,0.0603046255415926
"BF585","F",0,0.068359375,1.00500173851581,"1B",FALSE,20,TRUE,0.733333333333333,69.4,39.7917990637175,1,18.8333333333334,0.0173938476312349
"BF589","F",0,0.021484375,1.25476368357347,"1B",FALSE,20,TRUE,0.642857142857143,69.4,39.7917990637175,1,18.8333333333334,0.2283031351945
"BF589","F",2,0.021484375,1.25476368357347,"1B",FALSE,20,TRUE,0.642857142857143,78.1333333333333,51.1492350130893,2,16.4166666666667,0.2283031351945
"BF589","F",4,0.021484375,1.25476368357347,"1B",FALSE,20,TRUE,0.642857142857143,8.66666666666667,11.5902257671425,3,18.6666666666667,0.2283031351945
"DF200","F",0,0.25,0.881915364739101,"11",FALSE,12,TRUE,1,72.6,38.228285577329,1,23.0833333333334,0.0448615216453098
"DF200","F",0,0.25,0.881915364739101,"11",FALSE,12,TRUE,1,80.5666666666667,51.5399638997534,2,24.1538461538461,0.0448615216453098
"DF200","F",0,0.25,0.881915364739101,"11",FALSE,12,TRUE,1,20.725,22.0537789656709,3,19,0.0448615216453098
"DF201","F",0,0,0.870147850305864,"11",TRUE,12,TRUE,1,72.6,38.228285577329,1,23.0833333333334,-0.174120166091371
"DF201","F",1,0,0.870147850305864,"11",FALSE,12,TRUE,1,80.5666666666667,51.5399638997534,2,24.1538461538461,-0.174120166091371
"DM202","M",0,0.25,0.950245628981243,"11",TRUE,12,TRUE,1,72.6,38.228285577329,1,23.0833333333334,0.113191785887452
"DM204","M",0,0.1484375,1.07089722861177,"11",TRUE,12,TRUE,1,72.6,38.228285577329,1,23.0833333333334,0.14966262761345
"DM204","M",0,0.1484375,1.07089722861177,"11",TRUE,12,TRUE,1,80.5666666666667,51.5399638997534,2,24.1538461538461,0.14966262761345
"DM204","M",0,0.1484375,1.07089722861177,"11",TRUE,12,TRUE,1,20.725,22.0537789656709,3,19,0.14966262761345
"DM206","M",0,0,1.11426386128589,"11",TRUE,12,TRUE,1,72.6,38.228285577329,1,23.0833333333334,0.069995844888651
"DF208","F",0,0.25,0.837501448763175,"11",TRUE,12,TRUE,1,72.6,38.228285577329,1,23.0833333333334,0.000447605669383771
"DF208","F",1,0.25,0.837501448763175,"11",FALSE,12,TRUE,1,80.5666666666667,51.5399638997534,2,24.1538461538461,0.000447605669383771
"DF208","F",0,0.25,0.837501448763175,"11",FALSE,12,TRUE,1,20.725,22.0537789656709,3,19,0.000447605669383771
"DM209","M",0,0.1484375,0.695250504423127,"11",TRUE,12,TRUE,0.75,72.6,38.228285577329,1,23.0833333333334,-0.225984096575188
"DM209","M",3,0.1484375,0.695250504423127,"11",TRUE,12,TRUE,0.75,80.5666666666667,51.5399638997534,2,24.1538461538461,-0.225984096575188
"DM209","M",0,0.1484375,0.695250504423127,"11",TRUE,12,TRUE,0.75,20.725,22.0537789656709,3,19,-0.225984096575188
"HF248","F",0,0.0078125,1.21055446932018,"1H",FALSE,6,TRUE,1,69.4,39.7917990637175,1,16.5833333333333,0.17276189583868
"HF248","F",0,0.0078125,1.21055446932018,"1H",FALSE,6,TRUE,1,78.1333333333333,51.1492350130893,2,18.1666666666667,0.17276189583868
"HF248","F",2,0.0078125,1.21055446932018,"1H",FALSE,6,TRUE,1,8.66666666666667,11.5902257671425,3,16.9166666666667,0.17276189583868
"HF251","F",0,0.10546875,0.985404928851387,"1H",FALSE,6,TRUE,1,69.4,39.7917990637175,1,16.5833333333333,0.028555391816542
"HM253","M",0,0.078125,0.627381841786736,"1H",TRUE,6,TRUE,1,69.4,39.7917990637175,1,16.5833333333333,-0.352131745453173
"BF593","F",3,0.04638671875,1.1166685983509,"1B",FALSE,9,TRUE,0.5,60.1583333333333,44.4766835407934,1,19.4166666666666,0.110848524265827
"BF593","F",3,0.04638671875,1.1166685983509,"1B",FALSE,9,TRUE,0.5,74.3,55.2696859211103,2,16.1666666666667,0.110848524265827
"VM135","M",2,0.0390625,1.22833545818599,"21",TRUE,3,TRUE,0,62.0166666666667,39.5916160393341,1,5.66666666666666,0.216444656367417
"VM136","M",0,0.0390625,1.00500173851581,"21",TRUE,3,TRUE,0,62.0166666666667,39.5916160393341,1,5.66666666666666,-0.00688906330276255
"VM136","M",0,0.0390625,1.00500173851581,"21",FALSE,3,TRUE,0,72.7818181818182,57.8496986713296,2,7,-0.00688906330276255
"DM212","M",0,0.12890625,1.14029475477749,"11",TRUE,6,TRUE,NA,62.9666666666667,43.1897785326224,1,24.6666666666667,0.202871546489844
"DM212","M",0,0.12890625,1.14029475477749,"11",TRUE,6,TRUE,NA,69.3833333333333,56.8334381941626,2,23.0833333333334,0.202871546489844
"DM213","M",0,0.25,0.841134223405398,"11",TRUE,6,TRUE,NA,62.9666666666667,43.1897785326224,1,24.6666666666667,0.00408038031160666
"DM213","M",0,0.25,0.841134223405398,"11",TRUE,6,TRUE,NA,69.3833333333333,56.8334381941626,2,23.0833333333334,0.00408038031160666
"DM215","M",0,0.25,0.949168308598265,"11",TRUE,6,TRUE,NA,62.9666666666667,43.1897785326224,1,24.6666666666667,0.112114465504474
"DM215","M",0,0.25,0.949168308598265,"11",TRUE,6,TRUE,NA,69.3833333333333,56.8334381941626,2,23.0833333333334,0.112114465504474
"GM111","M",0,0.134765625,1.02105567175287,"7A",TRUE,7,TRUE,NA,61.25,39.2583170111182,1,20.25,0.0884890456520216
"GM112","M",0,0.125,0.837501448763175,"7A",TRUE,7,TRUE,NA,61.25,39.2583170111182,1,20.25,-0.103159480982338
"GM115","M",0,0.1640625,0.725834588928085,"7A",TRUE,7,TRUE,NA,61.25,39.2583170111182,1,20.25,-0.182449126238765
"GM117","M",0,0.125,0.530702059488342,"7A",TRUE,6,TRUE,NA,73.5666666666667,44.9294868419259,1,19.25,-0.409958870257171
"GM117","M",0,0.125,0.530702059488342,"7A",TRUE,6,TRUE,NA,52.48,60.7846773455285,2,14.4166666666666,-0.409958870257171
"HF260","F",1,0.2020263671875,1.06083516843335,"1H",FALSE,10,TRUE,0.6,79.9333333333333,51.1368988524179,1,18.3333333333333,0.184018058685143
"HF261","F",0,0.119140625,1.07776799942868,"1H",TRUE,10,TRUE,0.8,79.9333333333333,51.1368988524179,1,18.3333333333333,0.132250487496366
"BM620","M",0,0.099609375,0.78166801884563,"1B",TRUE,16,TRUE,1,78.2166666666667,51.0207949286515,1,16.4166666666667,-0.180038100376015
"BM620","M",0,0.099609375,0.78166801884563,"1B",TRUE,16,TRUE,1,8.33333333333333,11.9303534454489,2,18.6666666666667,-0.180038100376015
"BF627","F",3,0.048828125,1.33269904410209,"1B",FALSE,16,TRUE,0.375,78.2166666666667,51.0207949286515,1,16.4166666666667,0.328902545928182
"BF627","F",2,0.048828125,1.33269904410209,"1B",FALSE,16,TRUE,0.375,8.33333333333333,11.9303534454489,2,18.6666666666667,0.328902545928182
"DF223","F",0,0.375,0.821848550496738,"11",TRUE,5,TRUE,0.75,78.1333333333333,51.1492350130893,1,23.75,0.0884017940546699
"DF223","F",0,0.375,0.821848550496738,"11",TRUE,5,TRUE,0.75,8.66666666666667,11.5902257671425,2,18.4166666666666,0.0884017940546699
"BM638","M",0,0.048828125,0.915533810322006,"1B",TRUE,6,TRUE,1,67.55,58.6848052193782,1,16.1666666666667,-0.0882626878519003
